Epoch Num,Average FID,Average Generator Loss,Average Discriminator Loss
96,77.79526839490488,17.948896408081055,0.0
97,75.650076378146,17.944015502929688,0.0
98,52.09600538324754,17.93227195739746,0.0
99,65.42649327388528,17.939273834228516,0.0
100,59.86999029951106,17.93045425415039,0.0
101,104.70126752697087,17.95068359375,0.0
102,59.00324259381824,17.944486618041992,0.0
103,113.11935046302972,17.9580135345459,0.0
104,106.60966435851942,17.941728591918945,0.0
105,64.09841864823454,17.86614227294922,0.0
106,69.91870028276426,17.94518280029297,0.0
107,67.41582312077591,17.871898651123047,0.0
108,102.65570766931816,17.88523292541504,0.0
109,52.4968824737297,17.862743377685547,0.0
110,72.0497867176675,17.947847366333008,0.0
111,61.575458248912405,17.933528900146484,0.0
112,92.24202085227691,17.8878173828125,0.0
113,55.15296624366518,17.896663665771484,0.0
114,72.86904036610309,17.923032760620117,0.0
115,56.013311074468135,17.935184478759766,0.0
116,66.81809071712641,17.87677764892578,0.0
117,85.09822322275615,17.88980484008789,0.0
118,78.74833100747952,17.913652420043945,0.0
119,82.89564865355737,17.94187355041504,0.0
120,59.028366638021346,17.916675567626953,0.0
121,55.473405780821544,17.930339813232422,0.0
122,77.97704748968248,17.88138771057129,0.0
123,62.75210813797191,17.827104568481445,0.0
124,53.097967663028626,17.89344596862793,0.0
125,59.422486742163684,17.914947509765625,0.0
126,63.00606642495809,17.880367279052734,0.0
127,66.87594784095623,17.875394821166992,0.0
128,95.48881458872363,17.887224197387695,0.0
129,87.96903820865847,17.85170555114746,0.0
130,60.7943681464998,17.903953552246094,0.0
131,74.00790957442538,17.882869720458984,0.0
132,82.28579337156475,17.89780044555664,0.0
133,56.18718730600548,17.852962493896484,0.0
134,87.15217150208787,17.816553115844727,0.0
135,75.4547438623367,17.826030731201172,0.0
136,78.7020675370737,17.80166244506836,0.0
137,88.51103553660053,17.90085220336914,0.0
138,59.29582771841137,17.868377685546875,0.0
139,79.71555566905582,17.853689193725586,0.0
140,49.048956388841674,17.912919998168945,0.0
141,71.99390413894334,17.849458694458008,0.0
142,56.54383887245585,17.854520797729492,0.0
143,65.0757428379455,17.905614852905273,0.0
144,75.43573496663831,17.896039962768555,0.0
145,86.75462063240012,17.827733993530273,0.0
146,62.09376542454121,17.927156448364258,0.0
147,105.13673125337453,17.92393684387207,0.0
148,73.96344506917187,17.8688907623291,0.0
149,88.05459078663226,17.92192268371582,0.0
150,56.54883774754897,17.850126266479492,0.0
151,66.85125773094907,17.857011795043945,0.0
152,66.4540755553868,17.91238784790039,0.0
153,72.79325268229806,17.865596771240234,0.0
154,69.28025170585933,17.893613815307617,0.0
155,95.96475271322626,17.90428924560547,0.0
156,68.07599560953109,17.871728897094727,0.0
157,82.27699401576723,17.854421615600586,0.0
158,88.88105412866875,17.849529266357422,0.0
159,60.549328717027656,17.872173309326172,0.0
160,80.30801143125973,17.896331787109375,0.0
161,66.34440067967782,17.922452926635742,0.0
162,52.86892834839915,17.91896629333496,0.0
163,67.17227809905248,17.929115295410156,0.0
164,87.34348846057586,17.911901473999023,0.0
165,75.84227510100776,17.922466278076172,0.0
166,65.44949223976963,17.94051742553711,0.0
167,73.04306837008025,17.914255142211914,0.0
168,69.95405280060614,17.897790908813477,0.0
169,81.76036282460923,17.85674285888672,0.0
170,92.21166255254083,17.912546157836914,0.0
171,73.42232598313338,17.95401954650879,0.0
172,71.2970779522744,17.807889938354492,0.0
173,61.77880889149454,17.919902801513672,0.0
174,78.31806001080503,17.842201232910156,0.0
175,76.3446392369056,17.860538482666016,0.0
176,53.43879790067493,17.79578971862793,0.0
177,64.20847010488205,17.838207244873047,0.0
178,86.6400749551697,17.85799217224121,0.0
179,74.95403560063014,17.857439041137695,0.0
